STATE,SEX,AGEGRP,NMEMB
Alabama,1,00_04,6796
Alabama,2,00_04,6607
Alabama,1,05_09,8211
Alabama,2,05_09,8218
Alabama,1,10_19,20687
Alabama,2,10_19,20155
Alabama,1,20_29,21967
Alabama,2,20_29,21971
Alabama,1,30_39,20204
Alabama,2,30_39,22719
Alabama,1,40_49,24720
Alabama,2,40_49,25585
Alabama,1,50_59,27539
Alabama,2,50_59,30253
Alabama,1,60_69,11677
Alabama,2,60_69,12997
Alaska,1,00_04,430
Alaska,2,00_04,438
Alaska,1,05_09,491
Alaska,2,05_09,430
Alaska,1,10_19,1063
Alaska,2,10_19,1011
Alaska,1,20_29,1176
Alaska,2,20_29,1211
Alaska,1,30_39,1192
Alaska,2,30_39,1135
Alaska,1,40_49,1080
Alaska,2,40_49,1116
Alaska,1,50_59,1173
Alaska,2,50_59,1242
Alaska,1,60_69,461
Alaska,2,60_69,439
Arizona,1,00_04,9936
Arizona,2,00_04,9307
Arizona,1,05_09,11508
Arizona,2,05_09,10938
Arizona,1,10_19,24281
Arizona,2,10_19,23317
Arizona,1,20_29,22771
Arizona,2,20_29,23157
Arizona,1,30_39,22978
Arizona,2,30_39,23775
Arizona,1,40_49,24560
Arizona,2,40_49,25161
Arizona,1,50_59,25164
Arizona,2,50_59,26715
Arizona,1,60_69,9501
Arizona,2,60_69,10383
Arkansas,1,00_04,1855
Arkansas,2,00_04,1803
Arkansas,1,05_09,2248
Arkansas,2,05_09,2144
Arkansas,1,10_19,5309
Arkansas,2,10_19,5204
Arkansas,1,20_29,5324
Arkansas,2,20_29,5171
Arkansas,1,30_39,5352
Arkansas,2,30_39,5193
Arkansas,1,40_49,5938
Arkansas,2,40_49,5941
Arkansas,1,50_59,6396
Arkansas,2,50_59,6335
Arkansas,1,60_69,2311
Arkansas,2,60_69,2550
California,1,00_04,39780
California,2,00_04,37728
California,1,05_09,44530
California,2,05_09,42286
California,1,10_19,91468
California,2,10_19,88187
California,1,20_29,87090
California,2,20_29,87792
California,1,30_39,96874
California,2,30_39,107912
California,1,40_49,105997
California,2,40_49,114074
California,1,50_59,112374
California,2,50_59,118976
California,1,60_69,44446
California,2,60_69,47828
Colorado,1,00_04,7688
Colorado,2,00_04,7425
Colorado,1,05_09,8891
Colorado,2,05_09,8277
Colorado,1,10_19,18921
Colorado,2,10_19,17931
Colorado,1,20_29,18254
Colorado,2,20_29,18590
Colorado,1,30_39,19942
Colorado,2,30_39,21313
Colorado,1,40_49,20703
Colorado,2,40_49,21518
Colorado,1,50_59,22585
Colorado,2,50_59,23755
Colorado,1,60_69,9056
Colorado,2,60_69,9329
Connecticut,1,00_04,5059
Connecticut,2,00_04,4702
Connecticut,1,05_09,5993
Connecticut,2,05_09,5653
Connecticut,1,10_19,14228
Connecticut,2,10_19,13750
Connecticut,1,20_29,15485
Connecticut,2,20_29,12685
Connecticut,1,30_39,13829
Connecticut,2,30_39,12061
Connecticut,1,40_49,15474
Connecticut,2,40_49,15359
Connecticut,1,50_59,21429
Connecticut,2,50_59,20614
Connecticut,1,60_69,8678
Connecticut,2,60_69,7945
Delaware,1,00_04,2125
Delaware,2,00_04,1935
Delaware,1,05_09,2344
Delaware,2,05_09,2253
Delaware,1,10_19,5457
Delaware,2,10_19,5001
Delaware,1,20_29,4669
Delaware,2,20_29,5107
Delaware,1,30_39,4431
Delaware,2,30_39,5503
Delaware,1,40_49,5047
Delaware,2,40_49,6229
Delaware,1,50_59,6067
Delaware,2,50_59,7525
Delaware,1,60_69,2753
Delaware,2,60_69,3497
Florida,1,00_04,33515
Florida,2,00_04,31961
Florida,1,05_09,39663
Florida,2,05_09,37808
Florida,1,10_19,93358
Florida,2,10_19,90586
Florida,1,20_29,96360
Florida,2,20_29,104687
Florida,1,30_39,93740
Florida,2,30_39,115723
Florida,1,40_49,111099
Florida,2,40_49,132320
Florida,1,50_59,127777
Florida,2,50_59,152013
Florida,1,60_69,50278
Florida,2,60_69,61362
Georgia,1,00_04,23014
Georgia,2,00_04,22243
Georgia,1,05_09,28827
Georgia,2,05_09,27964
Georgia,1,10_19,71474
Georgia,2,10_19,69085
Georgia,1,20_29,59690
Georgia,2,20_29,68981
Georgia,1,30_39,54481
Georgia,2,30_39,77017
Georgia,1,40_49,73428
Georgia,2,40_49,98197
Georgia,1,50_59,79306
Georgia,2,50_59,103463
Georgia,1,60_69,33225
Georgia,2,60_69,43118
Hawaii,1,00_04,32
Hawaii,2,00_04,24
Hawaii,1,05_09,54
Hawaii,2,05_09,42
Hawaii,1,10_19,143
Hawaii,2,10_19,123
Hawaii,1,20_29,123
Hawaii,2,20_29,128
Hawaii,1,30_39,78
Hawaii,2,30_39,78
Hawaii,1,40_49,140
Hawaii,2,40_49,167
Hawaii,1,50_59,206
Hawaii,2,50_59,263
Hawaii,1,60_69,158
Hawaii,2,60_69,187
Idaho,1,00_04,2062
Idaho,2,00_04,1996
Idaho,1,05_09,2513
Idaho,2,05_09,2413
Idaho,1,10_19,5954
Idaho,2,10_19,5764
Idaho,1,20_29,5657
Idaho,2,20_29,6417
Idaho,1,30_39,5421
Idaho,2,30_39,6573
Idaho,1,40_49,5967
Idaho,2,40_49,6984
Idaho,1,50_59,7125
Idaho,2,50_59,8718
Idaho,1,60_69,4187
Idaho,2,60_69,5069
Illinois,1,00_04,17727
Illinois,2,00_04,16729
Illinois,1,05_09,20226
Illinois,2,05_09,19529
Illinois,1,10_19,48206
Illinois,2,10_19,45989
Illinois,1,20_29,47146
Illinois,2,20_29,43650
Illinois,1,30_39,44494
Illinois,2,30_39,43881
Illinois,1,40_49,49653
Illinois,2,40_49,50381
Illinois,1,50_59,57758
Illinois,2,50_59,60753
Illinois,1,60_69,23768
Illinois,2,60_69,25299
Indiana,1,00_04,10319
Indiana,2,00_04,9657
Indiana,1,05_09,12181
Indiana,2,05_09,11886
Indiana,1,10_19,29774
Indiana,2,10_19,28358
Indiana,1,20_29,28063
Indiana,2,20_29,27359
Indiana,1,30_39,23804
Indiana,2,30_39,25685
Indiana,1,40_49,29358
Indiana,2,40_49,30675
Indiana,1,50_59,33330
Indiana,2,50_59,36152
Indiana,1,60_69,14728
Indiana,2,60_69,16484
Iowa,1,00_04,4645
Iowa,2,00_04,4376
Iowa,1,05_09,5031
Iowa,2,05_09,4767
Iowa,1,10_19,10377
Iowa,2,10_19,10180
Iowa,1,20_29,10488
Iowa,2,20_29,10929
Iowa,1,30_39,10947
Iowa,2,30_39,11008
Iowa,1,40_49,10635
Iowa,2,40_49,10347
Iowa,1,50_59,10652
Iowa,2,50_59,10919
Iowa,1,60_69,4079
Iowa,2,60_69,3874
Kansas,1,00_04,5071
Kansas,2,00_04,4897
Kansas,1,05_09,5955
Kansas,2,05_09,5640
Kansas,1,10_19,12830
Kansas,2,10_19,12531
Kansas,1,20_29,11589
Kansas,2,20_29,12468
Kansas,1,30_39,10838
Kansas,2,30_39,12062
Kansas,1,40_49,11539
Kansas,2,40_49,12307
Kansas,1,50_59,13621
Kansas,2,50_59,14673
Kansas,1,60_69,5640
Kansas,2,60_69,5869
Kentucky,1,00_04,8171
Kentucky,2,00_04,7603
Kentucky,1,05_09,9516
Kentucky,2,05_09,9217
Kentucky,1,10_19,22070
Kentucky,2,10_19,21452
Kentucky,1,20_29,20721
Kentucky,2,20_29,19678
Kentucky,1,30_39,19976
Kentucky,2,30_39,21127
Kentucky,1,40_49,24811
Kentucky,2,40_49,26054
Kentucky,1,50_59,24482
Kentucky,2,50_59,25887
Kentucky,1,60_69,9266
Kentucky,2,60_69,10337
Louisiana,1,00_04,10941
Louisiana,2,00_04,10475
Louisiana,1,05_09,12430
Louisiana,2,05_09,12052
Louisiana,1,10_19,29021
Louisiana,2,10_19,28150
Louisiana,1,20_29,29385
Louisiana,2,20_29,30676
Louisiana,1,30_39,30420
Louisiana,2,30_39,35544
Louisiana,1,40_49,33015
Louisiana,2,40_49,38044
Louisiana,1,50_59,38753
Louisiana,2,50_59,46612
Louisiana,1,60_69,17685
Louisiana,2,60_69,21154
Maine,1,00_04,1078
Maine,2,00_04,959
Maine,1,05_09,1214
Maine,2,05_09,1140
Maine,1,10_19,2884
Maine,2,10_19,2724
Maine,1,20_29,3430
Maine,2,20_29,2837
Maine,1,30_39,2892
Maine,2,30_39,2395
Maine,1,40_49,3303
Maine,2,40_49,3040
Maine,1,50_59,5258
Maine,2,50_59,4571
Maine,1,60_69,2135
Maine,2,60_69,1746
Maryland,1,00_04,5944
Maryland,2,00_04,5948
Maryland,1,05_09,6797
Maryland,2,05_09,6540
Maryland,1,10_19,15022
Maryland,2,10_19,14655
Maryland,1,20_29,15394
Maryland,2,20_29,14855
Maryland,1,30_39,15411
Maryland,2,30_39,16752
Maryland,1,40_49,16595
Maryland,2,40_49,18065
Maryland,1,50_59,19454
Maryland,2,50_59,21486
Maryland,1,60_69,7539
Maryland,2,60_69,7944
Massachusetts,1,00_04,10419
Massachusetts,2,00_04,9863
Massachusetts,1,05_09,11410
Massachusetts,2,05_09,10959
Massachusetts,1,10_19,25098
Massachusetts,2,10_19,24333
Massachusetts,1,20_29,23051
Massachusetts,2,20_29,23874
Massachusetts,1,30_39,24898
Massachusetts,2,30_39,28177
Massachusetts,1,40_49,28337
Massachusetts,2,40_49,30770
Massachusetts,1,50_59,31000
Massachusetts,2,50_59,34027
Massachusetts,1,60_69,11446
Massachusetts,2,60_69,12667
Michigan,1,00_04,19734
Michigan,2,00_04,18764
Michigan,1,05_09,23171
Michigan,2,05_09,22271
Michigan,1,10_19,59780
Michigan,2,10_19,57187
Michigan,1,20_29,57981
Michigan,2,20_29,54806
Michigan,1,30_39,44321
Michigan,2,30_39,46144
Michigan,1,40_49,57619
Michigan,2,40_49,60243
Michigan,1,50_59,72408
Michigan,2,50_59,78121
Michigan,1,60_69,34943
Michigan,2,60_69,37444
Minnesota,1,00_04,7645
Minnesota,2,00_04,7315
Minnesota,1,05_09,8195
Minnesota,2,05_09,7888
Minnesota,1,10_19,16601
Minnesota,2,10_19,15936
Minnesota,1,20_29,14859
Minnesota,2,20_29,14108
Minnesota,1,30_39,17225
Minnesota,2,30_39,17852
Minnesota,1,40_49,17406
Minnesota,2,40_49,17182
Minnesota,1,50_59,19335
Minnesota,2,50_59,19421
Minnesota,1,60_69,7003
Minnesota,2,60_69,6797
Mississippi,1,00_04,4610
Mississippi,2,00_04,4373
Mississippi,1,05_09,5734
Mississippi,2,05_09,5160
Mississippi,1,10_19,13312
Mississippi,2,10_19,12506
Mississippi,1,20_29,12121
Mississippi,2,20_29,14505
Mississippi,1,30_39,12123
Mississippi,2,30_39,18912
Mississippi,1,40_49,14414
Mississippi,2,40_49,22060
Mississippi,1,50_59,15163
Mississippi,2,50_59,22694
Mississippi,1,60_69,6452
Mississippi,2,60_69,9183
Missouri,1,00_04,11882
Missouri,2,00_04,11328
Missouri,1,05_09,13906
Missouri,2,05_09,13382
Missouri,1,10_19,31726
Missouri,2,10_19,30429
Missouri,1,20_29,28783
Missouri,2,20_29,30101
Missouri,1,30_39,25617
Missouri,2,30_39,30612
Missouri,1,40_49,28154
Missouri,2,40_49,33833
Missouri,1,50_59,33671
Missouri,2,50_59,40599
Missouri,1,60_69,14248
Missouri,2,60_69,16782
Montana,1,00_04,619
Montana,2,00_04,583
Montana,1,05_09,771
Montana,2,05_09,741
Montana,1,10_19,1660
Montana,2,10_19,1539
Montana,1,20_29,1690
Montana,2,20_29,1583
Montana,1,30_39,1771
Montana,2,30_39,1679
Montana,1,40_49,1666
Montana,2,40_49,1566
Montana,1,50_59,1991
Montana,2,50_59,1973
Montana,1,60_69,866
Montana,2,60_69,856
Nebraska,1,00_04,2325
Nebraska,2,00_04,2259
Nebraska,1,05_09,2538
Nebraska,2,05_09,2601
Nebraska,1,10_19,5425
Nebraska,2,10_19,5276
Nebraska,1,20_29,4886
Nebraska,2,20_29,4866
Nebraska,1,30_39,4972
Nebraska,2,30_39,4969
Nebraska,1,40_49,4858
Nebraska,2,40_49,5033
Nebraska,1,50_59,5539
Nebraska,2,50_59,5457
Nebraska,1,60_69,2147
Nebraska,2,60_69,2006
Nevada,1,00_04,3701
Nevada,2,00_04,3504
Nevada,1,05_09,4244
Nevada,2,05_09,4167
Nevada,1,10_19,9263
Nevada,2,10_19,8795
Nevada,1,20_29,8854
Nevada,2,20_29,9817
Nevada,1,30_39,8830
Nevada,2,30_39,10255
Nevada,1,40_49,9961
Nevada,2,40_49,10639
Nevada,1,50_59,10123
Nevada,2,50_59,10929
Nevada,1,60_69,4165
Nevada,2,60_69,4650
New Hampshire,1,00_04,1649
New Hampshire,2,00_04,1590
New Hampshire,1,05_09,1938
New Hampshire,2,05_09,1897
New Hampshire,1,10_19,4706
New Hampshire,2,10_19,4426
New Hampshire,1,20_29,4456
New Hampshire,2,20_29,4104
New Hampshire,1,30_39,4135
New Hampshire,2,30_39,4442
New Hampshire,1,40_49,5282
New Hampshire,2,40_49,5369
New Hampshire,1,50_59,6175
New Hampshire,2,50_59,6404
New Hampshire,1,60_69,2390
New Hampshire,2,60_69,2570
New Jersey,1,00_04,14774
New Jersey,2,00_04,14173
New Jersey,1,05_09,17725
New Jersey,2,05_09,16817
New Jersey,1,10_19,40345
New Jersey,2,10_19,38737
New Jersey,1,20_29,34923
New Jersey,2,20_29,34014
New Jersey,1,30_39,32832
New Jersey,2,30_39,36283
New Jersey,1,40_49,43682
New Jersey,2,40_49,46169
New Jersey,1,50_59,48225
New Jersey,2,50_59,51546
New Jersey,1,60_69,17458
New Jersey,2,60_69,18532
New Mexico,1,00_04,1091
New Mexico,2,00_04,953
New Mexico,1,05_09,1385
New Mexico,2,05_09,1295
New Mexico,1,10_19,3255
New Mexico,2,10_19,3126
New Mexico,1,20_29,3376
New Mexico,2,20_29,3265
New Mexico,1,30_39,3640
New Mexico,2,30_39,3326
New Mexico,1,40_49,3512
New Mexico,2,40_49,3410
New Mexico,1,50_59,4093
New Mexico,2,50_59,4072
New Mexico,1,60_69,1723
New Mexico,2,60_69,1720
New York,1,00_04,22277
New York,2,00_04,21086
New York,1,05_09,25315
New York,2,05_09,24393
New York,1,10_19,58039
New York,2,10_19,56101
New York,1,20_29,66498
New York,2,20_29,66123
New York,1,30_39,65663
New York,2,30_39,70518
New York,1,40_49,68798
New York,2,40_49,76028
New York,1,50_59,80107
New York,2,50_59,90814
New York,1,60_69,32541
New York,2,60_69,37300
North Carolina,1,00_04,14934
North Carolina,2,00_04,14058
North Carolina,1,05_09,17980
North Carolina,2,05_09,17372
North Carolina,1,10_19,41155
North Carolina,2,10_19,39818
North Carolina,1,20_29,37521
North Carolina,2,20_29,38189
North Carolina,1,30_39,40515
North Carolina,2,30_39,45308
North Carolina,1,40_49,50878
North Carolina,2,40_49,53462
North Carolina,1,50_59,50552
North Carolina,2,50_59,53656
North Carolina,1,60_69,18155
North Carolina,2,60_69,18956
North Dakota,1,00_04,422
North Dakota,2,00_04,382
North Dakota,1,05_09,442
North Dakota,2,05_09,422
North Dakota,1,10_19,782
North Dakota,2,10_19,755
North Dakota,1,20_29,966
North Dakota,2,20_29,802
North Dakota,1,30_39,1070
North Dakota,2,30_39,811
North Dakota,1,40_49,872
North Dakota,2,40_49,683
North Dakota,1,50_59,883
North Dakota,2,50_59,800
North Dakota,1,60_69,348
North Dakota,2,60_69,324
Ohio,1,00_04,28103
Ohio,2,00_04,26368
Ohio,1,05_09,31286
Ohio,2,05_09,29709
Ohio,1,10_19,73510
Ohio,2,10_19,69802
Ohio,1,20_29,66434
Ohio,2,20_29,67323
Ohio,1,30_39,62624
Ohio,2,30_39,69825
Ohio,1,40_49,72410
Ohio,2,40_49,79292
Ohio,1,50_59,81353
Ohio,2,50_59,92646
Ohio,1,60_69,34591
Ohio,2,60_69,38925
Oklahoma,1,00_04,3432
Oklahoma,2,00_04,3361
Oklahoma,1,05_09,4086
Oklahoma,2,05_09,4022
Oklahoma,1,10_19,9639
Oklahoma,2,10_19,9467
Oklahoma,1,20_29,9669
Oklahoma,2,20_29,9356
Oklahoma,1,30_39,9289
Oklahoma,2,30_39,8773
Oklahoma,1,40_49,9561
Oklahoma,2,40_49,9212
Oklahoma,1,50_59,12207
Oklahoma,2,50_59,12203
Oklahoma,1,60_69,5586
Oklahoma,2,60_69,5456
Oregon,1,00_04,6349
Oregon,2,00_04,6050
Oregon,1,05_09,7981
Oregon,2,05_09,7516
Oregon,1,10_19,17740
Oregon,2,10_19,17016
Oregon,1,20_29,14395
Oregon,2,20_29,14950
Oregon,1,30_39,15319
Oregon,2,30_39,17293
Oregon,1,40_49,18119
Oregon,2,40_49,20201
Oregon,1,50_59,18140
Oregon,2,50_59,21315
Oregon,1,60_69,8103
Oregon,2,60_69,9580
Pennsylvania,1,00_04,16475
Pennsylvania,2,00_04,15660
Pennsylvania,1,05_09,18972
Pennsylvania,2,05_09,18062
Pennsylvania,1,10_19,43165
Pennsylvania,2,10_19,42084
Pennsylvania,1,20_29,42886
Pennsylvania,2,20_29,42564
Pennsylvania,1,30_39,42181
Pennsylvania,2,30_39,44922
Pennsylvania,1,40_49,48615
Pennsylvania,2,40_49,51754
Pennsylvania,1,50_59,57361
Pennsylvania,2,50_59,61463
Pennsylvania,1,60_69,22752
Pennsylvania,2,60_69,24148
Rhode Island,1,00_04,1240
Rhode Island,2,00_04,1215
Rhode Island,1,05_09,1330
Rhode Island,2,05_09,1285
Rhode Island,1,10_19,3026
Rhode Island,2,10_19,2912
Rhode Island,1,20_29,3565
Rhode Island,2,20_29,3083
Rhode Island,1,30_39,3835
Rhode Island,2,30_39,3515
Rhode Island,1,40_49,3594
Rhode Island,2,40_49,3556
Rhode Island,1,50_59,4410
Rhode Island,2,50_59,4646
Rhode Island,1,60_69,1784
Rhode Island,2,60_69,1705
South Carolina,1,00_04,7125
South Carolina,2,00_04,6872
South Carolina,1,05_09,8702
South Carolina,2,05_09,8327
South Carolina,1,10_19,19804
South Carolina,2,10_19,19277
South Carolina,1,20_29,18760
South Carolina,2,20_29,19003
South Carolina,1,30_39,20233
South Carolina,2,30_39,22076
South Carolina,1,40_49,23189
South Carolina,2,40_49,24417
South Carolina,1,50_59,23955
South Carolina,2,50_59,25251
South Carolina,1,60_69,9164
South Carolina,2,60_69,9782
South Dakota,1,00_04,1056
South Dakota,2,00_04,995
South Dakota,1,05_09,1224
South Dakota,2,05_09,1111
South Dakota,1,10_19,2335
South Dakota,2,10_19,2134
South Dakota,1,20_29,1980
South Dakota,2,20_29,2143
South Dakota,1,30_39,2183
South Dakota,2,30_39,2154
South Dakota,1,40_49,2095
South Dakota,2,40_49,2126
South Dakota,1,50_59,2149
South Dakota,2,50_59,2157
South Dakota,1,60_69,729
South Dakota,2,60_69,728
Tennessee,1,00_04,8890
Tennessee,2,00_04,8260
Tennessee,1,05_09,10802
Tennessee,2,05_09,9967
Tennessee,1,10_19,26340
Tennessee,2,10_19,25207
Tennessee,1,20_29,24811
Tennessee,2,20_29,26023
Tennessee,1,30_39,21423
Tennessee,2,30_39,26298
Tennessee,1,40_49,26923
Tennessee,2,40_49,33285
Tennessee,1,50_59,32404
Tennessee,2,50_59,40937
Tennessee,1,60_69,15095
Tennessee,2,60_69,19477
Texas,1,00_04,48369
Texas,2,00_04,46186
Texas,1,05_09,57063
Texas,2,05_09,54280
Texas,1,10_19,126298
Texas,2,10_19,121240
Texas,1,20_29,109621
Texas,2,20_29,120535
Texas,1,30_39,110900
Texas,2,30_39,133083
Texas,1,40_49,124350
Texas,2,40_49,139698
Texas,1,50_59,125276
Texas,2,50_59,138821
Texas,1,60_69,47483
Texas,2,60_69,51850
Utah,1,00_04,4562
Utah,2,00_04,4228
Utah,1,05_09,5088
Utah,2,05_09,4875
Utah,1,10_19,9922
Utah,2,10_19,9487
Utah,1,20_29,8053
Utah,2,20_29,8391
Utah,1,30_39,8236
Utah,2,30_39,8496
Utah,1,40_49,7232
Utah,2,40_49,7388
Utah,1,50_59,5964
Utah,2,50_59,6215
Utah,1,60_69,2169
Utah,2,60_69,2237
Vermont,1,00_04,225
Vermont,2,00_04,199
Vermont,1,05_09,252
Vermont,2,05_09,234
Vermont,1,10_19,715
Vermont,2,10_19,729
Vermont,1,20_29,902
Vermont,2,20_29,723
Vermont,1,30_39,771
Vermont,2,30_39,627
Vermont,1,40_49,914
Vermont,2,40_49,835
Vermont,1,50_59,1500
Vermont,2,50_59,1470
Vermont,1,60_69,792
Vermont,2,60_69,765
Virginia,1,00_04,11606
Virginia,2,00_04,11162
Virginia,1,05_09,13138
Virginia,2,05_09,12647
Virginia,1,10_19,29651
Virginia,2,10_19,28731
Virginia,1,20_29,28350
Virginia,2,20_29,29607
Virginia,1,30_39,28256
Virginia,2,30_39,31081
Virginia,1,40_49,30970
Virginia,2,40_49,34173
Virginia,1,50_59,36019
Virginia,2,50_59,38459
Virginia,1,60_69,13769
Virginia,2,60_69,14440
Washington,1,00_04,9313
Washington,2,00_04,8915
Washington,1,05_09,10490
Washington,2,05_09,10024
Washington,1,10_19,24494
Washington,2,10_19,23123
Washington,1,20_29,26336
Washington,2,20_29,24578
Washington,1,30_39,24490
Washington,2,30_39,23269
Washington,1,40_49,26042
Washington,2,40_49,26259
Washington,1,50_59,38762
Washington,2,50_59,36134
Washington,1,60_69,16055
Washington,2,60_69,14298
Washington DC,1,00_04,319
Washington DC,2,00_04,301
Washington DC,1,05_09,268
Washington DC,2,05_09,232
Washington DC,1,10_19,400
Washington DC,2,10_19,380
Washington DC,1,20_29,1083
Washington DC,2,20_29,1373
Washington DC,1,30_39,1504
Washington DC,2,30_39,1713
Washington DC,1,40_49,954
Washington DC,2,40_49,967
Washington DC,1,50_59,807
Washington DC,2,50_59,750
Washington DC,1,60_69,254
Washington DC,2,60_69,302
West Virginia,1,00_04,1196
West Virginia,2,00_04,1163
West Virginia,1,05_09,1497
West Virginia,2,05_09,1473
West Virginia,1,10_19,3553
West Virginia,2,10_19,3436
West Virginia,1,20_29,3697
West Virginia,2,20_29,3101
West Virginia,1,30_39,3728
West Virginia,2,30_39,3212
West Virginia,1,40_49,4479
West Virginia,2,40_49,3921
West Virginia,1,50_59,4944
West Virginia,2,50_59,4836
West Virginia,1,60_69,2123
West Virginia,2,60_69,2115
Wisconsin,1,00_04,10826
Wisconsin,2,00_04,10260
Wisconsin,1,05_09,12019
Wisconsin,2,05_09,11436
Wisconsin,1,10_19,26979
Wisconsin,2,10_19,26039
Wisconsin,1,20_29,24410
Wisconsin,2,20_29,25295
Wisconsin,1,30_39,24757
Wisconsin,2,30_39,26983
Wisconsin,1,40_49,27015
Wisconsin,2,40_49,28665
Wisconsin,1,50_59,31995
Wisconsin,2,50_59,35183
Wisconsin,1,60_69,14304
Wisconsin,2,60_69,15063
Wyoming,1,00_04,558
Wyoming,2,00_04,528
Wyoming,1,05_09,639
Wyoming,2,05_09,587
Wyoming,1,10_19,1281
Wyoming,2,10_19,1202
Wyoming,1,20_29,1155
Wyoming,2,20_29,1164
Wyoming,1,30_39,1250
Wyoming,2,30_39,1166
Wyoming,1,40_49,1060
Wyoming,2,40_49,969
Wyoming,1,50_59,1194
Wyoming,2,50_59,1199
Wyoming,1,60_69,466
Wyoming,2,60_69,439
